120000, 8, 2.369662e+17
300000, 8, 5.062487e+16
600000, 8, 4.285631e+16
900000, 8, 3.482907e+16
1200000, 8, 3.109756e+16
1500000, 8, 3.064332e+16
1800000, 8, 2.905582e+16
2100000, 8, 2.875549e+16
2400000, 8, 2.735373e+16
2700000, 8, 2.704028e+16
3000000, 8, 2.651262e+16
120000, 8, 2.551924e+17
300000, 8, 1.467330e+17
600000, 8, 1.066481e+17
900000, 8, 9.514812e+16
1200000, 8, 8.608834e+16
1500000, 8, 8.329158e+16
1800000, 8, 7.843816e+16
2100000, 8, 7.757700e+16
2400000, 8, 7.653553e+16
2700000, 8, 6.955792e+16
3000000, 8, 6.262521e+16
120000, 8, 1.766622e+17
300000, 8, 1.003224e+17
600000, 8, 6.903892e+16
900000, 8, 5.196064e+16
1200000, 8, 5.007948e+16
1500000, 8, 4.929315e+16
1800000, 8, 4.864604e+16
2100000, 8, 4.780692e+16
2400000, 8, 4.658345e+16
2700000, 8, 4.453898e+16
3000000, 8, 4.182617e+16
120000, 8, 2.275948e+17
300000, 8, 1.419067e+17
600000, 8, 9.207812e+16
900000, 8, 8.143328e+16
1200000, 8, 7.067163e+16
1500000, 8, 6.746491e+16
1800000, 8, 6.380198e+16
2100000, 8, 6.143657e+16
2400000, 8, 5.941120e+16
2700000, 8, 5.853058e+16
3000000, 8, 5.732878e+16
120000, 8, 1.220390e+17
300000, 8, 7.027671e+16
600000, 8, 4.751181e+16
900000, 8, 3.018987e+16
1200000, 8, 1.937238e+16
1500000, 8, 1.473281e+16
1800000, 8, 1.224124e+16
2100000, 8, 9.781726e+15
2400000, 8, 7.885725e+15
2700000, 8, 6.234431e+15
3000000, 8, 4.939871e+15
120000, 8, 5.656931e+16
300000, 8, 1.939509e+16
600000, 8, 8.072915e+15
900000, 8, 5.514800e+15
1200000, 8, 4.266614e+15
1500000, 8, 3.602889e+15
1800000, 8, 2.738157e+15
2100000, 8, 2.223770e+15
2400000, 8, 1.985186e+15
2700000, 8, 1.807405e+15
3000000, 8, 1.679271e+15
120000, 8, 1.472216e+17
300000, 8, 8.035842e+16
600000, 8, 6.210791e+16
900000, 8, 5.331831e+16
1200000, 8, 4.428811e+16
1500000, 8, 3.425261e+16
1800000, 8, 2.675780e+16
2100000, 8, 2.162849e+16
2400000, 8, 1.835777e+16
2700000, 8, 1.605788e+16
3000000, 8, 1.380741e+16
120000, 8, 6.286241e+16
300000, 8, 3.275219e+16
600000, 8, 2.047579e+16
900000, 8, 1.706301e+16
1200000, 8, 1.412882e+16
1500000, 8, 1.263184e+16
1800000, 8, 1.143354e+16
2100000, 8, 1.097363e+16
2400000, 8, 1.050826e+16
2700000, 8, 9.992650e+15
3000000, 8, 9.632793e+15
