120000, 12, 1.710659e+12
300000, 12, 7.182419e+11
600000, 12, 1.383714e+11
900000, 12, 2.630251e+10
1200000, 12, 6.462892e+09
1500000, 12, 1.767059e+09
1800000, 12, 3.800847e+08
2100000, 12, 7.513937e+07
2400000, 12, 2.059849e+07
2700000, 12, 5.027101e+06
3000000, 12, 1.355613e+06
120000, 12, 1.710660e+12
300000, 12, 7.689200e+11
600000, 12, 1.549310e+11
900000, 12, 2.857093e+10
1200000, 12, 5.805659e+09
1500000, 12, 1.376904e+09
1800000, 12, 3.179689e+08
2100000, 12, 7.617425e+07
2400000, 12, 1.900179e+07
2700000, 12, 4.403237e+06
3000000, 12, 1.297122e+06
120000, 12, 3.255723e+11
300000, 12, 2.151629e+10
600000, 12, 1.198194e+09
900000, 12, 1.435675e+08
1200000, 12, 3.524736e+07
1500000, 12, 1.396875e+07
1800000, 12, 8.950532e+06
2100000, 12, 7.064770e+06
2400000, 12, 6.291627e+06
2700000, 12, 5.902290e+06
3000000, 12, 5.678036e+06
120000, 12, 3.650473e+11
300000, 12, 2.104569e+10
600000, 12, 1.166581e+09
900000, 12, 1.662443e+08
1200000, 12, 5.387130e+07
1500000, 12, 3.482824e+07
1800000, 12, 2.590231e+07
2100000, 12, 2.221626e+07
2400000, 12, 1.968581e+07
2700000, 12, 1.804311e+07
3000000, 12, 1.704140e+07
120000, 12, 4.571242e+10
300000, 12, 9.275208e+07
600000, 12, 3.451490e+04
900000, 12, 3.863248e+03
1200000, 12, 2.653666e+03
1500000, 12, 2.411479e+03
1800000, 12, 2.336965e+03
2100000, 12, 2.291676e+03
2400000, 12, 2.222343e+03
2700000, 12, 2.187773e+03
3000000, 12, 2.155915e+03
120000, 12, 8.005749e+11
300000, 12, 1.370704e+11
600000, 12, 9.600785e+09
900000, 12, 5.216643e+08
1200000, 12, 3.634821e+07
1500000, 12, 3.190459e+06
1800000, 12, 3.611454e+05
2100000, 12, 6.459429e+04
2400000, 12, 2.330275e+04
2700000, 12, 1.329415e+04
3000000, 12, 9.045262e+03
120000, 12, 1.710621e+12
300000, 12, 7.128349e+11
600000, 12, 1.185193e+11
900000, 12, 2.883924e+10
1200000, 12, 5.253041e+09
1500000, 12, 1.257024e+09
1800000, 12, 2.790530e+08
2100000, 12, 6.586150e+07
2400000, 12, 1.840829e+07
2700000, 12, 4.460599e+06
3000000, 12, 1.096003e+06
120000, 12, 8.822839e+11
300000, 12, 1.193138e+11
600000, 12, 7.244482e+09
900000, 12, 4.207886e+08
1200000, 12, 2.758334e+07
1500000, 12, 2.687624e+06
1800000, 12, 2.978181e+05
2100000, 12, 5.981271e+04
2400000, 12, 2.466966e+04
2700000, 12, 1.380953e+04
3000000, 12, 9.012210e+03
